position_x,position_y,position_z
0.0933497,-0.136654,0.960908
-0.325692,-0.0861375,0.982902
-0.234386,0.130143,0.862107
-0.278603,-0.0663592,0.968097
-0.0277931,-0.341785,0.855493
0.0299549,-0.356808,0.918284
0.119629,-0.357471,0.971626
0.252329,-0.352576,1.01594
0.379906,-0.312323,0.965603
0.231176,-0.0689519,0.984729
0.0740607,-0.00177719,1.00006
0.037923,-0.110832,0.945639
-0.0548507,-0.0710307,0.993252
0.0634822,-0.165075,0.974919
0.0727821,-0.261423,0.929369
-0.247077,-0.20945,0.923875
