position_x,position_y,position_z
0.303794,0.128171,1.40052
0.274132,0.269702,3.12498
0.184541,0.19898,1.42347
0.212538,-0.0594381,3.0855
0.0508251,0.34567,1.34222
0.247837,0.11885,1.35732
