position_x,position_y,position_z
0.827104,0.125001,0.0692826
1.01372,-0.150695,0.108106
0.88479,0.000854,0.132982
1.04344,0.0995549,0.264604
1.01066,-0.130533,-0.0230701
1.09593,-0.415904,0.104275
